아파트명,계약일,건축년도,전용면적,거래금액,층,동,거래유형,계약해지여부,계약해지사유발생일,등기일자,권리구분,매수자,매도자,중개사소재지,시군구코드,법정동,거래구분,date_id,신규거래
래미안원베일리,2024-08-10,2023.0,59.96,"360,000",18,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
방배신삼호,2024-08-02,1983.0,185.46,"325,000",1,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
한신타워,2024-08-17,1996.0,59.81,"205,000",10,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
반포자이,2024-08-17,2009.0,132.439,"534,000",15,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
반포동피카소빌,2024-08-02,2004.0,166.84,"220,000",1,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
동아,2024-08-01,2002.0,59.92,"225,000",17,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
킴스빌리지,2024-08-02,1996.0,30.18,"98,000",6,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
서초네이처힐7단지,2024-08-10,2011.0,59.99,"117,000",3,,중개거래,,,,,개인,개인,서울 서초구,서초구,우면동,실거래,2024-09-22,기존
강변,2024-08-03,1987.0,66.29,"195,000",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
방배아트자이,2024-08-22,2018.0,84.9383,"240,000",3,105동,중개거래,,,24.09.02,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
신동아아파트(1차),2024-08-16,1978.0,101.6,"250,000",8,,중개거래,,,,,개인,개인,"서울 서초구, 서울 송파구",서초구,서초동,실거래,2024-09-22,기존
반포리체,2024-08-06,2010.0,138.257,"460,000",25,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
동광빌라트,2024-08-01,1994.0,153.84,"163,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
서초교대e편한세상,2024-08-10,2010.0,84.97,"250,000",13,103,중개거래,,,24.08.28,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
래미안 리더스원,2024-08-19,2020.0,135.83,"459,000",20,102동,중개거래,,,24.09.10,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
신반포4,2024-08-09,1979.0,137.1,"430,000",6,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
방배대우디오빌,2024-08-17,2005.0,29.6,"31,000",14,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
방배브라운가,2024-08-12,2006.0,84.94,"160,000",10,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
신반포16,2024-08-11,1983.0,52.26,"200,000",5,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
아크로리버뷰신반포,2024-08-01,2018.0,84.82,"400,000",11,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
서초동롯데캐슬리버티,2024-08-06,2005.0,125.79,"208,000",10,,중개거래,,,,,개인,기타,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
서초아트자이,2024-08-16,2009.0,144.3141,"240,000",8,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",서초구,서초동,실거래,2024-09-22,기존
서초포레스타2단지,2024-08-10,2015.0,59.09,"120,000",12,,중개거래,,,,,개인,개인,서울 서초구,서초구,내곡동,실거래,2024-09-22,기존
서초네이처힐3단지,2024-08-01,2013.0,84.77,"150,000",12,310,중개거래,,,24.09.12,,개인,개인,서울 서초구,서초구,우면동,실거래,2024-09-22,기존
대림서초리시온,2024-08-13,2003.0,49.92,"54,000",7,,중개거래,O,24.09.13,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
대림서초리시온,2024-08-15,2003.0,49.92,"53,000",6,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
방배1차현대홈타운,2024-08-10,1999.0,84.96,"214,000",5,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
DK밸리뷰시티,2024-08-14,2019.0,28.14,"45,000",6,2동,중개거래,,,24.08.30,,개인,개인,서울 강남구,서초구,서초동,실거래,2024-09-22,기존
삼풍아파트,2024-08-03,1988.0,79.47,"257,000",12,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
롯데캐슬아르떼,2024-08-10,2013.0,84.9145,"227,000",1,,중개거래,,,,,개인,개인,"서울 서초구, 서울 성동구",서초구,방배동,실거래,2024-09-22,기존
롯데캐슬아르떼,2024-08-10,2013.0,84.9145,"259,000",17,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",서초구,방배동,실거래,2024-09-22,기존
아크로리버파크,2024-08-12,2016.0,112.96,"570,000",5,,중개거래,O,24.09.14,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
신화,2024-08-10,1997.0,84.85,"200,000",12,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
삼풍아파트,2024-08-13,1988.0,79.47,"266,000",12,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
대우(효령),2024-08-06,1992.0,84.91,"170,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
대림e-편한세상1,2024-08-03,2003.0,164.25,"261,500",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
래미안서초스위트,2024-08-09,2009.0,59.9958,"216,000",23,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
신반포19,2024-08-13,1982.0,81.0,"210,000",3,,중개거래,,,,,개인,개인,서울 은평구,서초구,잠원동,실거래,2024-09-22,기존
유원서초,2024-08-08,1993.0,84.82,"190,000",6,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
삼풍아파트,2024-08-12,1988.0,79.47,"259,500",3,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
삼풍아파트,2024-08-05,1988.0,130.73,"350,000",7,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
래미안원베일리,2024-08-01,2023.0,133.95,"725,000",25,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
서초자연인아파트(102동),2024-08-13,2013.0,27.38,"28,000",9,,중개거래,,,,,법인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
서초래미안,2024-08-02,2003.0,111.32,"247,500",10,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
현대아파트,2024-08-06,1989.0,84.34,"170,000",3,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
우성KBS(113동),2024-08-13,1996.0,84.69,"115,400",1,,직거래,,,,,개인,개인,,서초구,양재동,실거래,2024-09-22,기존
래미안퍼스티지,2024-08-03,2009.0,198.04,"760,000",20,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
롯데캐슬클래식,2024-08-03,2006.0,84.98,"260,000",18,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
한강,2024-08-06,1989.0,84.53,"240,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
방배1차현대홈타운,2024-08-08,1999.0,59.94,"166,000",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
서초삼성래미안,2024-08-02,2001.0,121.66,"232,000",9,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
한강,2024-08-10,1989.0,84.53,"250,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
서초삼성래미안,2024-08-07,2001.0,121.66,"230,000",11,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
서초그랑자이,2024-08-08,2021.0,119.41,"420,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
반포미도,2024-08-06,1987.0,84.96,"274,000",14,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
엘에이치서초5단지(토지임대부아파트),2024-08-10,2013.0,84.99,"120,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,우면동,실거래,2024-09-22,기존
삼풍아파트,2024-08-09,1988.0,79.47,"258,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
서초더샵포레,2024-08-01,2014.0,84.81,"150,000",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,내곡동,실거래,2024-09-22,기존
진흥아파트,2024-08-07,1979.0,160.46,"330,000",5,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
반포르엘,2024-08-06,2022.0,121.6097,"420,000",3,,직거래,,,,,개인,개인,,서초구,잠원동,실거래,2024-09-22,기존
방배래미안타워,2024-08-06,2005.0,134.96,"170,000",3,,직거래,,,,,개인,개인,,서초구,방배동,실거래,2024-09-22,기존
방배아트e편한세상105,2024-08-01,2005.0,74.87,"140,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
서초교대e편한세상,2024-08-05,2010.0,84.97,"182,000",13,101,직거래,,,24.09.12,,개인,개인,,서초구,서초동,실거래,2024-09-22,기존
롯데캐슬아르떼,2024-08-03,2013.0,147.7221,"285,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
삼풍아파트,2024-08-03,1988.0,163.81,"410,000",13,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
서초한빛삼성,2024-08-01,1999.0,110.59,"190,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
서초래미안,2024-08-03,2003.0,126.31,"300,000",17,,중개거래,,,,,개인,개인,"서울 서초구, 서울 양천구",서초구,서초동,실거래,2024-09-22,기존
"마제스타시티(힐스테이트서리풀101,102동)",2024-08-01,2017.0,59.95,"196,000",22,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
방배아이파크,2024-08-03,2006.0,125.58,"220,000",12,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-22,기존
반포힐스테이트,2024-08-02,2012.0,155.38,"480,000",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
N-Suite(1513-2),2024-08-03,2004.0,112.35,"135,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
서초센트럴IPARK,2024-08-01,2020.0,80.5154,"165,000",7,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
신반포자이,2024-08-03,2018.0,84.92,"350,000",5,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-22,기존
현대동궁아파트,2024-08-01,1991.0,82.35,"164,500",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-22,기존
서초프레스턴,2024-08-01,2005.0,244.42,"292,000",5,,중개거래,,,,,개인,개인,서울 강남구,서초구,서초동,실거래,2024-09-22,기존
진흥아파트,2024-08-05,1979.0,131.07,"292,000",11,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-22,기존
주공2,2024-08-29,1995.0,59.97,"100,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-22,기존
갑을명가,2024-08-26,2006.0,81.6491,"73,700",9,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
해맑은,2024-08-20,2003.0,82.89,"50,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
극동(105),2024-08-30,1993.0,51.57,"89,000",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
상도두산위브,2024-08-22,2010.0,84.99,"133,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
흑석한강푸르지오,2024-08-23,2012.0,84.98,"160,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-22,기존
우성1차,2024-08-25,1988.0,66.69,"75,000",1,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-22,기존
쌍용스윗닷홈,2024-08-30,2003.0,59.578,"89,900",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
쌍용스윗닷홈,2024-08-24,2003.0,59.578,"92,000",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
힐스테이트 상도 센트럴파크,2024-08-31,2012.0,84.7835,"146,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
사당우성3,2024-08-23,1993.0,108.08,"125,000",15,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",동작구,사당동,실거래,2024-09-22,기존
사당롯데캐슬골든포레,2024-08-24,2021.0,59.9908,"108,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
흑석한강푸르지오,2024-08-20,2012.0,84.91,"153,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-22,기존
신동아리버파크,2024-08-14,2001.0,114.75,"118,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-22,기존
흑석한강푸르지오,2024-08-23,2012.0,84.98,"160,000",11,,중개거래,O,24.09.12,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-22,기존
흑석한강센트레빌Ⅱ,2024-08-31,2012.0,84.99,"167,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-22,기존
보라매e편한세상,2024-08-29,2010.0,59.98,"103,000",14,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-22,기존
대림아파트,2024-08-17,1995.0,84.89,"84,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
극동(105),2024-08-16,1993.0,84.32,"102,700",9,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
사당롯데캐슬골든포레,2024-08-25,2021.0,59.9908,"111,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
사당휴먼시아,2024-08-15,2009.0,84.73,"92,500",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
신동아4,2024-08-28,1993.0,59.89,"99,900",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
우성1차,2024-08-24,1988.0,127.02,"125,000",2,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-22,기존
상도역롯데캐슬파크엘,2024-08-30,2021.0,59.9818,"133,000",14,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
래미안상도3차,2024-08-26,2004.0,84.96,"133,000",15,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
삼성래미안2,2024-08-30,2003.0,59.886,"95,000",7,,중개거래,,,,,개인,개인,"서울 동작구, 서울 양천구",동작구,상도동,실거래,2024-09-22,기존
신동아4,2024-08-03,1993.0,59.89,"100,000",6,,중개거래,,,,,개인,개인,"서울 강남구, 서울 동작구",동작구,사당동,실거래,2024-09-22,기존
사당우성3,2024-08-24,1993.0,84.66,"114,000",2,,중개거래,,,,,개인,개인,"서울 강남구, 서울 동작구",동작구,사당동,실거래,2024-09-22,기존
신동아리버파크,2024-08-24,2001.0,84.88,"117,000",18,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-22,기존
성원,2024-08-30,1994.0,84.32,"110,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-22,기존
성원,2024-08-26,1994.0,84.32,"109,000",16,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-22,기존
삼성,2024-08-19,1999.0,84.86,"94,000",5,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",동작구,사당동,실거래,2024-09-22,기존
아크로리버하임,2024-08-23,2019.0,84.9108,"225,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-22,기존
이수푸르지오더프레티움,2024-08-29,2021.0,51.9683,"123,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-22,기존
롯데캐슬에듀포레,2024-08-30,2018.0,59.8718,"160,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-22,기존
상도효성해링턴플레이스,2024-08-16,2016.0,84.9506,"132,000",26,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-22,기존
