아파트명,계약일,건축년도,전용면적,거래금액,층,동,거래유형,계약해지여부,계약해지사유발생일,등기일자,권리구분,매수자,매도자,중개사소재지,시군구코드,법정동,거래구분,date_id,신규거래
선경2차(8동-12동),2024-09-10,1985.0,127.75,"435,000",13,,중개거래,,,,,개인,개인,"경기 화성시, 서울 강남구",강남구,대치동,실거래,2024-09-27,nan
래미안그레이튼(진달래2차),2024-09-02,2010.0,120.37,"320,000",19,,중개거래,,,,,개인,개인,서울 강남구,강남구,역삼동,실거래,2024-09-27,nan
신동아(22),2024-09-02,1997.0,35.73,"89,999",4,,중개거래,,,,,개인,개인,"서울 강남구, 서울 서초구",강남구,논현동,실거래,2024-09-27,nan
개포우성3차,2024-09-01,1984.0,104.43,"251,700",13,,중개거래,,,,,개인,개인,서울 강남구,강남구,개포동,실거래,2024-09-27,nan
"현대6차(78~81,83,84,86,87동)",2024-09-06,1978.0,157.36,"668,000",12,,중개거래,,,,,개인,개인,서울 강남구,강남구,압구정동,실거래,2024-09-27,nan
삼성동롯데아파트,2024-09-09,2000.0,84.87,"227,000",20,,중개거래,,,,,개인,개인,서울 강남구,강남구,삼성동,실거래,2024-09-27,nan
삼성동롯데아파트,2024-09-09,2000.0,59.4,"185,000",19,,중개거래,,,,,개인,개인,서울 강남구,강남구,삼성동,실거래,2024-09-27,nan
강남센트럴아이파크,2024-09-08,2022.0,125.413,"430,000",14,,중개거래,,,,,개인,개인,"서울 강남구, 서울 용산구",강남구,역삼동,실거래,2024-09-27,nan
논현아이파크,2024-09-09,2020.0,59.75,"155,000",15,101동,중개거래,,,24.09.10,,개인,개인,서울 강남구,강남구,논현동,실거래,2024-09-27,nan
"현대14차(203,204,205,206동)",2024-09-06,1987.0,84.98,"470,000",10,,중개거래,,,,,개인,개인,서울 강남구,강남구,압구정동,실거래,2024-09-27,nan
대치푸르지오발라드,2024-09-06,2024.0,35.1099,"91,086",2,,직거래,,,,,법인,개인,,강남구,개포동,실거래,2024-09-27,nan
미성1차,2024-09-04,1982.0,105.62,"380,000",14,,중개거래,,,,,개인,개인,서울 강남구,강남구,압구정동,실거래,2024-09-27,nan
대치푸르지오발라드,2024-09-03,2024.0,59.9957,"171,666",11,,직거래,,,,,법인,법인,,강남구,개포동,실거래,2024-09-27,nan
대치푸르지오발라드,2024-09-06,2024.0,41.3882,"108,018",8,,직거래,,,,,법인,개인,,강남구,개포동,실거래,2024-09-27,nan
대치푸르지오발라드,2024-09-06,2024.0,59.4152,"167,790",10,,직거래,,,,,법인,개인,,강남구,개포동,실거래,2024-09-27,nan
레미안삼성1차(101동),2024-09-03,2005.0,84.98,"225,000",5,,중개거래,,,,,개인,개인,서울 강남구,강남구,삼성동,실거래,2024-09-27,nan
삼성동힐스테이트 1단지,2024-09-03,2008.0,84.236,"285,000",21,,중개거래,,,,,개인,개인,"경기 성남시 분당구, 서울 강남구",강남구,삼성동,실거래,2024-09-27,nan
대우아이빌명문가(891-23),2024-09-02,2004.0,33.06,"29,000",11,,중개거래,,,,,개인,개인,"서울 강남구, 서울 서초구",강남구,대치동,실거래,2024-09-27,nan
미성1차,2024-09-02,1982.0,105.65,"375,000",9,,중개거래,,,,,개인,개인,서울 강남구,강남구,압구정동,실거래,2024-09-27,nan
래미안대치하이스턴,2024-09-14,1989.0,110.39,"300,000",11,,중개거래,,,,,개인,개인,"서울 강남구, 서울 송파구",강남구,대치동,실거래,2024-09-27,nan
한일,2024-09-02,2001.0,55.34,"150,000",8,,중개거래,,,,,개인,개인,서울 강남구,강남구,삼성동,실거래,2024-09-27,nan
래미안삼성2차,2024-09-02,2007.0,164.72,"390,000",8,,중개거래,,,,,개인,개인,서울 강남구,강남구,삼성동,실거래,2024-09-27,nan
"쌍용대치아파트1동,2동,3동,5동,6동",2024-09-05,1983.0,83.56,"268,600",12,,중개거래,,,,,개인,개인,서울 강남구,강남구,대치동,실거래,2024-09-27,nan
광화문스페이스본(101동~105동),2024-09-05,2008.0,94.51,"152,500",12,,중개거래,,,,,개인,개인,서울 종로구,종로구,사직동,실거래,2024-09-27,nan
숭인한양LEEPS,2024-09-25,2014.0,12.78,"9,200",4,,중개거래,,,,,개인,개인,서울 동대문구,종로구,숭인동,실거래,2024-09-27,nan
종로센트레빌,2024-09-09,2008.0,114.67,"120,000",5,,중개거래,,,,,개인,개인,서울 성북구,종로구,숭인동,실거래,2024-09-27,nan
롯데미도파광화문빌딩,2024-09-05,1981.0,93.36,"82,000",7,,직거래,,,,,개인,개인,,종로구,당주동,실거래,2024-09-27,nan
종로동광모닝스카이,2024-09-07,2013.0,15.855,"10,550",11,,중개거래,,,,,개인,개인,서울 종로구,종로구,숭인동,실거래,2024-09-27,nan
경희궁자이(2단지),2024-09-08,2017.0,84.8359,"220,000",9,,중개거래,,,,,개인,개인,서울 종로구,종로구,홍파동,실거래,2024-09-27,nan
경희궁자이(3단지),2024-09-06,2017.0,59.8547,"170,500",5,,중개거래,,,,,개인,개인,서울 종로구,종로구,평동,실거래,2024-09-27,nan
롯데캐슬천지인,2024-09-12,2004.0,111.73,"126,000",16,,중개거래,,,,,개인,개인,서울 종로구,종로구,숭인동,실거래,2024-09-27,nan
롯데캐슬로잔,2024-09-04,2009.0,200.331,"215,000",2,,중개거래,,,,,개인,개인,서울 종로구,종로구,평창동,실거래,2024-09-27,nan
두산,2024-09-05,1999.0,84.9,"93,700",23,,중개거래,,,,,개인,개인,서울 종로구,종로구,창신동,실거래,2024-09-27,nan
경희궁의아침4단지,2024-09-07,2004.0,145.96,"197,000",2,,중개거래,,,,,개인,개인,서울 종로구,종로구,내수동,실거래,2024-09-27,nan
경희궁자이(2단지),2024-09-07,2017.0,59.8655,"170,500",2,,중개거래,,,,,개인,개인,"서울 양천구, 서울 종로구",종로구,홍파동,실거래,2024-09-27,nan
올림픽파크 포레온,2024-09-11,,84.99,"237,635",24,,중개거래,,,,입,개인,개인,"경기 성남시 수정구, 서울 강동구",강동구,둔촌동,분양권/입주권,2024-09-27,nan
강동 헤리티지 자이,2024-09-10,,45.795,"105,500",5,,중개거래,,,,입,개인,개인,서울 강동구,강동구,길동,분양권/입주권,2024-09-27,nan
강동 밀레니얼 중흥S-클래스,2024-09-05,,50.4856,"75,590",30,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,분양권/입주권,2024-09-27,nan
힐스테이트 관악센트씨엘,2024-09-14,,59.98,"97,817",22,,중개거래,,,,입,개인,개인,서울 관악구,관악구,봉천동,분양권/입주권,2024-09-27,nan
서울대벤처타운역 푸르지오,2024-09-06,,84.9828,"108,023",7,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,분양권/입주권,2024-09-27,nan
호반써밋 개봉,2024-09-26,,84.787,"100,630",7,,직거래,,,,,개인,개인,,구로구,개봉동,분양권/입주권,2024-09-27,nan
DMC SK VIEW 아이파크포레,2024-09-07,,59.97,"98,000",7,,중개거래,,,,입,개인,개인,서울 은평구,은평구,수색동,분양권/입주권,2024-09-27,nan
북서울자이 폴라리스,2024-09-03,,84.8654,"102,807",4,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,분양권/입주권,2024-09-27,nan
북서울자이 폴라리스,2024-09-10,,112.9104,"131,499",8,,직거래,,,,,개인,개인,,강북구,미아동,분양권/입주권,2024-09-27,nan
리버센 SK VIEW 롯데캐슬,2024-09-04,,84.97,"113,730",14,,중개거래,,,,,개인,개인,서울 중랑구,중랑구,중화동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-07,,84.97,"114,870",5,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
이문 아이파크 자이,2024-09-14,,84.95,"135,000",26,,중개거래,,,,입,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-02,,55.99,"84,660",7,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-18,,74.98,"98,290",2,,중개거래,,,,,개인,개인,대구 수성구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-08,,59.98,"90,582",5,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-08,,59.95,"105,000",16,,중개거래,,,,입,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-04,,84.99,"110,652",3,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-03,,59.95,"88,736",4,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-03,,84.97,"113,684",3,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-07,,84.97,"143,000",22,,중개거래,,,,입,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-04,,74.99,"98,450",7,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-04,,59.95,"92,100",12,,중개거래,,,,,개인,개인,"경기 성남시 분당구, 서울 강동구",동대문구,이문동,분양권/입주권,2024-09-27,nan
청량리 롯데캐슬 하이루체,2024-09-03,,59.9314,"79,350",1,,직거래,,,,,개인,개인,,동대문구,청량리동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-02,,84.97,"113,442",5,,중개거래,,,,,개인,개인,경기 성남시 중원구,동대문구,이문동,분양권/입주권,2024-09-27,nan
래미안 라그란데,2024-09-02,,59.95,"89,622",4,,중개거래,,,,,개인,개인,서울 동대문구,동대문구,이문동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-24,,138.52,"222,250",14,,직거래,,,,,개인,개인,,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-23,,84.86,"137,880",10,,중개거래,,,,,개인,개인,서울 강동구,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-10,,84.86,"132,000",6,,중개거래,,,,,개인,개인,경기 하남시,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-11,,101.88,"159,480",3,,중개거래,,,,,개인,개인,경기 성남시 분당구,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-01,,84.73,"141,580",24,,중개거래,,,,,개인,개인,서울 광진구,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-09,,101.88,"170,980",24,,중개거래,,,,,개인,개인,서울 광진구,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-12,,101.88,"184,980",41,,중개거래,,,,,개인,개인,경기 시흥시,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-06,,84.86,"142,000",14,,중개거래,,,,,개인,개인,"경기 성남시 중원구, 서울 강동구",광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-09,,101.88,"182,198",38,,직거래,,,,,개인,개인,,광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-09,,101.88,"158,370",3,,중개거래,,,,,개인,개인,"경기 성남시 분당구, 경기 성남시 중원구",광진구,자양동,분양권/입주권,2024-09-27,nan
롯데캐슬 이스트폴,2024-09-04,,84.86,"142,000",13,,중개거래,,,,,개인,개인,"경기 성남시 분당구, 서울 강동구",광진구,자양동,분양권/입주권,2024-09-27,nan
대치 푸르지오 써밋,2024-09-06,,59.9845,"232,000",14,,중개거래,,,,,법인,개인,서울 강남구,강남구,대치동,분양권/입주권,2024-09-27,nan
송파파인타운3단지,2024-09-21,2008.0,84.94,"126,500",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,장지동,실거래,2024-09-28,nan
잠실한솔,2024-09-19,2000.0,59.86,"123,000",8,,중개거래,,,,,개인,개인,"경기 하남시, 서울 송파구",송파구,석촌동,실거래,2024-09-28,nan
위례24단지(꿈에그린),2024-09-04,2013.0,84.96,"160,000",14,,중개거래,,,,,개인,개인,서울 송파구,송파구,장지동,실거래,2024-09-28,nan
우성,2024-09-03,1986.0,43.79,"95,000",15,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
송파파크데일1단지,2024-09-09,2011.0,59.91,"83,500",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,마천동,실거래,2024-09-28,nan
석촌호수효성해링턴타워,2024-09-09,2015.0,15.8307,"24,000",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,석촌동,실거래,2024-09-28,nan
래미안송파파인탑,2024-09-21,2012.0,71.73,"181,500",16,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-28,nan
올림픽선수기자촌2단지,2024-09-07,1988.0,100.31,"242,500",12,,중개거래,,,,,개인,개인,"경기 성남시 분당구, 서울 강동구",송파구,방이동,실거래,2024-09-28,nan
프라자,2024-09-12,1985.0,84.67,"133,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
레이크해모로,2024-09-06,2005.0,83.57,"133,000",14,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-28,nan
헬리오시티,2024-09-03,2018.0,84.98,"228,000",10,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
잠실엘스,2024-09-04,2008.0,84.8,"270,000",14,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-28,nan
상아2차아파트,2024-09-10,1988.0,50.72,"89,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,오금동,실거래,2024-09-28,nan
한신1,2024-09-04,1993.0,84.53,"112,000",6,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
파크리오,2024-09-05,2008.0,35.24,"100,000",18,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-28,nan
석촌호수효성해링턴타워,2024-09-06,2015.0,15.8307,"26,500",16,,중개거래,,,,,개인,개인,서울 송파구,송파구,석촌동,실거래,2024-09-28,nan
가락우성2,2024-09-04,2000.0,46.81,"74,500",6,,중개거래,O,24.09.19,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
리센츠,2024-09-07,2008.0,27.68,"116,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-28,nan
헬리오시티,2024-09-08,2018.0,110.66,"281,000",33,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
헬리오시티,2024-09-03,2018.0,110.66,"275,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
위례중앙푸르지오2단지,2024-09-06,2016.0,84.8984,"154,000",8,,중개거래,,,,,개인,개인,"서울 송파구, 전남 여수시",송파구,장지동,실거래,2024-09-28,nan
우성,2024-09-10,1986.0,109.25,"157,000",7,,중개거래,,,,,개인,개인,"서울 강남구, 서울 송파구",송파구,가락동,실거래,2024-09-28,nan
송파시그니처롯데캐슬,2024-09-09,2021.0,84.98,"167,000",18,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-28,nan
에비뉴잠실,2024-09-10,2020.0,26.54,"34,000",10,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-28,nan
가락쌍용(2차),2024-09-01,1999.0,84.42,"119,000",1,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
잠실올림픽공원아이파크,2024-09-06,2019.0,75.91,"185,000",18,,중개거래,,,,,개인,개인,"서울 강남구, 서울 송파구",송파구,풍납동,실거래,2024-09-28,nan
잠실엘스,2024-09-04,2008.0,84.8,"270,000",16,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-28,nan
가락(1차)쌍용아파트,2024-09-03,1997.0,84.69,"150,000",20,,중개거래,,,,,개인,개인,"경기 하남시, 서울 송파구",송파구,가락동,실거래,2024-09-28,nan
올림픽카운티,2024-09-07,2003.0,56.22,"62,300",10,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-28,nan
래미안송파파인탑,2024-09-07,2012.0,53.36,"150,000",22,,중개거래,,,,,개인,개인,"서울 성동구, 서울 송파구",송파구,송파동,실거래,2024-09-28,nan
미성,2024-09-02,1985.0,116.97,"128,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,풍납동,실거래,2024-09-28,nan
방이금호어울림,2024-09-04,2001.0,84.3,"97,000",2,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-28,nan
헬리오시티,2024-09-02,2018.0,84.99,"233,000",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
한강극동,2024-09-07,1995.0,59.26,"87,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,풍납동,실거래,2024-09-28,nan
파크리오,2024-09-07,2008.0,84.79,"235,000",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-28,nan
장미1,2024-09-07,1979.0,182.01,"415,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-28,nan
장미1,2024-09-07,1979.0,82.45,"235,000",10,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-28,nan
올림픽선수기자촌2단지,2024-09-07,1988.0,83.06,"210,000",21,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-28,nan
리센츠,2024-09-05,2008.0,84.99,"271,500",17,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-28,nan
헬리오시티,2024-09-03,2018.0,99.6,"190,000",27,,직거래,,,,,개인,개인,,송파구,가락동,실거래,2024-09-28,nan
우성,2024-09-04,1986.0,58.46,"112,000",4,,중개거래,,,,,개인,개인,"경기 성남시 수정구, 서울 송파구",송파구,가락동,실거래,2024-09-28,nan
우성아파트,2024-09-03,1981.0,96.04,"240,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-28,nan
우성,2024-09-01,1986.0,58.46,"121,000",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-28,nan
잠실엘스,2024-09-06,2008.0,59.96,"228,000",17,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-28,nan
장미1,2024-09-03,1979.0,71.2,"210,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-28,nan
래미안강동팰리스,2024-09-02,2017.0,84.97,"141,500",6,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
삼익그린2차,2024-09-23,1983.0,107.56,"172,000",9,,중개거래,,,,,개인,개인,서울 강동구,강동구,명일동,실거래,2024-09-28,nan
대상,2024-09-27,1999.0,114.94,"82,900",9,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
천호1차우림루미아트,2024-09-10,2004.0,84.69,"74,000",7,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
아남1,2024-09-10,1996.0,84.91,"107,000",9,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
래미안힐스테이트고덕,2024-09-09,2016.0,84.9,"170,000",12,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
삼익파크맨션,2024-09-20,1982.0,62.91,"79,000",5,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
롯데캐슬퍼스트,2024-09-23,2008.0,133.97,"196,000",19,,중개거래,,,,,개인,개인,"경기 안양시 동안구, 서울 강동구",강동구,암사동,실거래,2024-09-28,nan
삼익그린2차,2024-09-07,1983.0,66.87,"127,500",11,,중개거래,,,,,개인,개인,서울 강동구,강동구,명일동,실거래,2024-09-28,nan
다성이즈빌(320),2024-09-05,2017.0,57.78,"62,000",1,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
태천와이드빌,2024-09-19,2000.0,84.75,"58,000",5,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
강일리버파크2단지,2024-09-03,2009.0,84.53,"98,000",7,,직거래,,,,,개인,개인,,강동구,강일동,실거래,2024-09-28,nan
둔촌푸르지오,2024-09-10,2010.0,59.98,"108,000",7,,중개거래,,,,,개인,개인,서울 강동구,강동구,둔촌동,실거래,2024-09-28,nan
동아,2024-09-21,1997.0,59.25,"51,800",19,,중개거래,,,,,개인,개인,서울 강동구,강동구,상일동,실거래,2024-09-28,nan
동구햇살아파트,2024-09-11,2002.0,84.82,"71,500",9,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
삼익파크맨션,2024-09-14,1982.0,95.87,"109,000",10,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
고덕 아이파크,2024-09-09,2011.0,84.98,"158,000",2,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
고덕그라시움,2024-09-11,2019.0,59.785,"146,000",6,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
현대홈타운,2024-09-10,2004.0,114.07,"133,000",3,,중개거래,,,,,개인,개인,서울 강동구,강동구,암사동,실거래,2024-09-28,nan
신동아,2024-09-05,1986.0,127.33,"177,000",9,,중개거래,,,,,개인,개인,"서울 강동구, 서울 마포구",강동구,명일동,실거래,2024-09-28,nan
암사동한솔,2024-09-08,2002.0,113.14,"113,000",3,,중개거래,,,,,개인,개인,"서울 강남구, 서울 강동구",강동구,암사동,실거래,2024-09-28,nan
둔촌역청구,2024-09-21,1999.0,59.87,"73,000",4,,중개거래,,,,,개인,개인,서울 강동구,강동구,성내동,실거래,2024-09-28,nan
신동아,2024-09-05,1986.0,127.33,"177,000",9,,중개거래,,,,,개인,개인,서울 마포구,강동구,명일동,실거래,2024-09-28,nan
고덕그라시움,2024-09-21,2019.0,59.028,"158,500",16,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
현대(고덕),2024-09-14,1986.0,131.83,"152,400",2,,중개거래,,,,,개인,개인,서울 강동구,강동구,명일동,실거래,2024-09-28,nan
고덕주공9,2024-09-07,1985.0,83.52,"129,000",9,,중개거래,,,,,개인,개인,서울 강동구,강동구,명일동,실거래,2024-09-28,nan
동아하이빌아파트,2024-09-10,2000.0,59.98,"69,800",16,,중개거래,,,,,개인,개인,"경기 성남시 중원구, 서울 강동구",강동구,천호동,실거래,2024-09-28,nan
래미안힐스테이트고덕,2024-09-04,2016.0,84.88,"160,000",21,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
롯데캐슬퍼스트,2024-09-07,2008.0,112.11,"160,000",5,,중개거래,,,,,개인,개인,서울 강동구,강동구,암사동,실거래,2024-09-28,nan
둔촌푸르지오,2024-09-10,2010.0,84.9,"123,500",10,,중개거래,,,,,개인,개인,서울 강동구,강동구,둔촌동,실거래,2024-09-28,nan
중앙하이츠,2024-09-10,1992.0,84.23,"92,500",2,,중개거래,,,,,개인,개인,"경기 하남시, 서울 강동구",강동구,상일동,실거래,2024-09-28,nan
문화1,2024-09-06,1998.0,82.76,"59,000",4,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
현대1,2024-09-02,1996.0,59.88,"76,000",9,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
고덕 아이파크,2024-09-11,2011.0,84.98,"160,000",12,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
태솔,2024-09-12,2009.0,77.19,"54,500",2,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
강동큐브(2차),2024-09-13,2013.0,12.52,"11,500",13,,중개거래,,,24.09.13,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
현대1,2024-09-12,1996.0,84.87,"83,000",4,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
암사라인,2024-09-06,1996.0,84.87,"84,000",4,,중개거래,,,,,개인,개인,서울 강동구,강동구,암사동,실거래,2024-09-28,nan
아남1,2024-09-10,1996.0,84.91,"100,500",7,,중개거래,,,,,개인,개인,서울 강동구,강동구,고덕동,실거래,2024-09-28,nan
대명사이버아파트,2024-09-03,2001.0,59.84,"59,000",2,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
고덕자이,2024-09-04,2021.0,59.7084,"133,800",10,,중개거래,,,,,개인,개인,서울 강동구,강동구,상일동,실거래,2024-09-28,nan
고덕아르테온,2024-09-07,2020.0,59.98,"141,500",15,,중개거래,,,,,개인,개인,"서울 강동구, 서울 은평구",강동구,상일동,실거래,2024-09-28,nan
강동헤리티지자이,2024-09-07,2024.0,59.98,"132,000",17,,중개거래,,,,,법인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
롯데캐슬퍼스트,2024-09-07,2008.0,59.99,"124,700",20,,중개거래,,,,,개인,개인,서울 강동구,강동구,암사동,실거래,2024-09-28,nan
천호동삼성아파트,2024-09-11,1997.0,84.97,"93,000",10,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
선광,2024-09-06,1997.0,59.96,"65,000",3,,중개거래,,,,,개인,개인,"서울 강동구, 서울 서초구",강동구,성내동,실거래,2024-09-28,nan
고덕자이,2024-09-11,2021.0,84.445,"138,500",29,,중개거래,,,,,개인,개인,서울 강동구,강동구,상일동,실거래,2024-09-28,nan
둔촌푸르지오,2024-09-10,2010.0,84.9,"123,500",10,,중개거래,,,,,개인,개인,서울 강동구,강동구,둔촌동,실거래,2024-09-28,nan
길동우성,2024-09-02,1994.0,40.36,"58,000",12,,중개거래,,,,,개인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
현대2,2024-09-05,1988.0,79.79,"94,500",10,,중개거래,,,,,개인,개인,서울 강동구,강동구,둔촌동,실거래,2024-09-28,nan
강동헤리티지자이,2024-09-04,2024.0,59.98,"133,000",17,,중개거래,,,,,법인,개인,서울 강동구,강동구,길동,실거래,2024-09-28,nan
천호동삼성아파트,2024-09-05,1997.0,59.86,"79,500",9,,중개거래,,,,,개인,개인,"서울 강동구, 서울 중랑구",강동구,천호동,실거래,2024-09-28,nan
암사라인,2024-09-03,1996.0,59.34,"58,900",13,,중개거래,,,,,개인,개인,서울 강동구,강동구,암사동,실거래,2024-09-28,nan
선사현대아파트,2024-09-07,2000.0,58.68,"90,000",3,,중개거래,,,,,개인,개인,서울 강동구,강동구,암사동,실거래,2024-09-28,nan
프라자,2024-09-07,1984.0,83.4,"91,000",1,,중개거래,,,,,개인,개인,서울 강동구,강동구,둔촌동,실거래,2024-09-28,nan
에스케이허브진,2024-09-07,2004.0,33.71,"32,800",7,,중개거래,,,,,개인,개인,서울 강동구,강동구,성내동,실거래,2024-09-28,nan
초원동아,2024-09-07,1997.0,59.63,"64,500",6,,중개거래,,,,,개인,개인,서울 강동구,강동구,둔촌동,실거래,2024-09-28,nan
래미안솔베뉴,2024-09-07,2019.0,59.11,"120,000",17,,중개거래,,,,,개인,개인,서울 강동구,강동구,명일동,실거래,2024-09-28,nan
