확인날짜,전용면적,가격,동,층,총층수,방향,단지명,date_id,거래구분
2024-08-30,84(32평),21억2천,106동,저층,35층,남서향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억2천,404동,중층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억,112동,고층,33층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억8천,304동,고층,26층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억8천,219동,저층,34층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억3천,402동,중층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억,318동,저층,35층,남서향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억5천,109동,중층,35층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억4천,219동,저층,34층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억8천,303동,중층,26층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억9천,303동,고층,26층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억3천,418동,중층,27층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억8천,219동,고층,34층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억3천,404동,고층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억5천,212동,고층,21층,남서향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억,402동,저층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억2천,406동,고층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억,403동,저층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억,314동,고층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억,418동,중층,27층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억,501동,중층,15층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),23억,505동,중층,10층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억5천,412동,저층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억6천,107동,고층,35층,남서향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),24억5천,417동,고층,24층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억5천,201동,중층,35층,남향,헬리오시티,2024-09-25,아파트
2024-08-29,84(32평),22억7천,217동,저층,28층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),23억5천,112동,저층,33층,남서향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),23억4천,411동,중층,29층,남서향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),22억9천,206동,고층,28층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),23억,414동,중층,24층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),22억5천,318동,저층,35층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),23억5천,404동,중층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),23억,403동,25층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),24억,413동,고층,28층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),22억8천,404동,저층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),22억5천,401동,저층,29층,남동향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),22억5천,206동,고층,28층,남서향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),22억8천,406동,중층,29층,남서향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),22억8천,417동,중층,24층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),23억3천,412동,고층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-28,84(32평),24억,203동,16층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-27,84(32평),23억,206동,고층,28층,남향,헬리오시티,2024-09-25,아파트
2024-08-27,84(32평),22억5천,106동,고층,35층,남동향,헬리오시티,2024-09-25,아파트
2024-08-27,84(32평),22억5천,208동,저층,35층,남향,헬리오시티,2024-09-25,아파트
2024-08-27,84(32평),22억7천,411동,중층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-27,84(32평),21억,504동,저층,10층,남향,헬리오시티,2024-09-25,아파트
2024-08-27,84(32평),22억3천,202동,고층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),23억3천,414동,고층,24층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),23억,208동,중층,35층,남동향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),23억5천,412동,고층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),22억8천,217동,고층,28층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),23억5천,203동,중층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),22억8천,206동,고층,28층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),23억8천,517동,저층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),24억,514동,고층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),22억8천,109동,중층,35층,남향,헬리오시티,2024-09-25,아파트
2024-08-26,84(32평),23억,106동,고층,35층,남향,헬리오시티,2024-09-25,아파트
2024-08-24,84(32평),24억,219동,중층,34층,남향,헬리오시티,2024-09-25,아파트
2024-08-24,84(32평),23억5천,217동,중층,28층,남향,헬리오시티,2024-09-25,아파트
2024-08-24,84(32평),23억,109동,고층,35층,남향,헬리오시티,2024-09-25,아파트
2024-08-24,84(32평),23억5천,406동,중층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-24,84(32평),21억,403동,저층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-24,84(32평),23억4천,418동,중층,27층,남동향,헬리오시티,2024-09-25,아파트
2024-08-23,84(32평),22억5천,404동,1층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-23,84(32평),24억5천,516동,중층,29층,남서향,헬리오시티,2024-09-25,아파트
2024-08-23,84(32평),23억5천,412동,중층,29층,남향,헬리오시티,2024-09-25,아파트
2024-08-23,84(32평),23억5천,404동,중층,29층,남서향,헬리오시티,2024-09-25,아파트
2024-08-23,84(32평),23억,505동,고층,10층,남향,헬리오시티,2024-09-25,아파트
2024-08-23,84(32평),23억3천,217동,중층,28층,남향,헬리오시티,2024-09-25,아파트
2024-09-21,84(32평),19억5천,403동,5층,30층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,403동,5층,30층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,403동,5층,30층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,403동,5층,30층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,T202동,2층,2층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,T202동,2층,2층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,T202동,2층,2층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,T202동,2층,2층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,210동,저층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,210동,저층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,210동,저층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,210동,저층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,404동,중층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,404동,중층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,404동,중층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,404동,중층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,302동,중층,22층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,303동,중층,24층,서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,303동,중층,24층,서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,303동,중층,24층,서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억,303동,중층,24층,서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억5천,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억8천,210동,저층,27층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억8천,210동,저층,27층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억8천,210동,저층,27층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),19억8천,210동,저층,27층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억5천,410동,고층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억5천,410동,고층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억5천,410동,고층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억5천,410동,고층,27층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,404동,19층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,404동,19층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,404동,19층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,404동,19층,30층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억8천,413동,22층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,402동,고층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,402동,고층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,402동,고층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),21억,402동,고층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억8천,413동,22층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,202동,1층,20층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,202동,1층,20층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,202동,1층,20층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),24억,202동,1층,20층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,104동,14층,22층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,104동,14층,22층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,104동,14층,22층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억,104동,14층,22층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억8천,413동,22층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-21,84(32평),20억8천,413동,22층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,303동,중층,24층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,303동,중층,24층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,303동,중층,24층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,303동,중층,24층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억,413동,7층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억,413동,7층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억,413동,7층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억,413동,7층,26층,남향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),21억,102동,고층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),21억,102동,고층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),21억,102동,고층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),21억,102동,고층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억5천,304동,저층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억5천,304동,저층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억5천,304동,저층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),20억5천,304동,저층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,413동,저층,26층,동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,413동,저층,26층,동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,413동,저층,26층,동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-20,84(32평),19억5천,413동,저층,26층,동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),19억,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),19억,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),19억,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),19억,102동,저층,23층,남동향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,403동,5층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,403동,5층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,403동,5층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,403동,5층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,103동,중층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,103동,중층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,103동,중층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,103동,중층,24층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,402동,중층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,402동,중층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,402동,중층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
2024-09-19,84(32평),20억,402동,중층,30층,남서향,마포래미안푸르지오,2024-09-25,아파트
