aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,date_id
 ,신동아,11590-29,481,0,1993,개인, , ,"106,500",9,8,2024,중개거래,"서울 동작구, 서울 서대문구",104.7,7,481,1,N, ,매봉로,134.0,0.0,3119003.0,3,11590.0,0.0,11590,개인,10400,본동,2024-09-11
 ,극동(105),11590-38,105,0,1993,개인, , ,"103,500",24,8,2024,중개거래,서울 동작구,84.32,12,105,1,N, ,동작대로29길,119.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,건영(103동-106동),11590-1,324,0,1997,개인, , ,"96,000",18,8,2024,중개거래,"서울 관악구, 서울 동작구",84.94,2,324,1,N, ,만양로,26.0,0.0,3119002.0,2,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
 ,아크로리버하임,11590-4876,341,0,2019,개인, , ,"235,000",5,8,2024,중개거래,서울 동작구,84.9184,16,341,1,N, ,현충로,52.0,0.0,3119009.0,0,11590.0,,11590,개인,10500,흑석동,2024-09-11
 ,경동윈츠리버,11590-96,484,0,2004,개인, , ,"81,500",1,8,2024,중개거래,서울 동작구,56.68,2,484,1,N, ,노량진로32길,156.0,0.0,4157075.0,1,11590.0,0.0,11590,개인,10400,본동,2024-09-11
 ,보라매e편한세상,11590-3743,720,0,2010,개인, , ,"129,000",9,8,2024,중개거래,서울 영등포구,133.3,2,720,1,N, ,보라매로,70.0,0.0,3005078.0,2,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,롯데캐슬,11590-97,1132,0,2003,개인, , ,"113,500",20,8,2024,중개거래,서울 동작구,84.96,19,1132,1,N, ,사당로27길,190.0,0.0,4157279.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,이수힐스테이트,11590-4023,333,0,2013,개인, , ,"192,500",20,8,2024,중개거래,서울 동작구,108.3358,4,333,1,N, ,동작대로39길,22.0,0.0,4157154.0,1,11590.0,0.0,11590,개인,10600,동작동,2024-09-11
 ,이수힐스테이트,11590-4023,333,0,2013,개인, , ,"129,000",15,8,2024,중개거래,서울 동작구,59.9415,3,333,1,N, ,동작대로39길,22.0,0.0,4157154.0,1,11590.0,0.0,11590,개인,10600,동작동,2024-09-11
 ,아데나339,11590-3964,515,0,2012,개인, , ,"13,400",8,8,2024,중개거래,서울 동작구,15.36,4,515,1,N, ,여의대방로54길,39.0,0.0,4157568.0,1,11590.0,0.0,11590,개인,10800,대방동,2024-09-11
 ,삼성래미안,11590-54,1133,0,2003,개인, , ,"128,000",20,8,2024,중개거래,서울 동작구,114.502,15,1133,1,N, ,사당로23바길,9.0,0.0,4157269.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,우성,11590-5,323,0,1997,개인, , ,"109,500",26,8,2024,중개거래,서울 동작구,124.77,15,323,1,N, ,만양로8길,50.0,0.0,4157208.0,1,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
 ,우성,11590-5,323,0,1997,개인, , ,"89,700",24,8,2024,중개거래,서울 동작구,59.82,14,323,1,N, ,만양로8길,50.0,0.0,4157208.0,1,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
 ,신동아5,11590-88,1137,0,1998,개인, , ,"113,000",24,8,2024,중개거래,서울 동작구,114.68,9,1137,1,N, ,동작대로29길,118.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,사당자이,11590-43,1139,0,1999,개인, , ,"79,000",24,8,2024,중개거래,서울 동작구,59.89,3,1139,1,N, ,사당로2가길,102.0,0.0,4157288.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,삼성래미안,11590-54,1133,0,2003,개인, , ,"111,000",23,8,2024,중개거래,"서울 관악구, 서울 동작구",84.967,7,1133,1,N, ,사당로23바길,9.0,0.0,4157269.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,힐스테이트 상도 센트럴파크,11590-3954,531,0,2012,개인, , ,"143,000",3,8,2024,중개거래,"서울 동작구, 서울 용산구",84.7835,18,531,1,N, ,상도로,346.0,1.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,오림센트빌,11590-193,1048,8,2001,개인, , ,"9,100",21,8,2024,직거래, ,20.45,5,1048-8,1,N,24.08.29,남부순환로257가길,8.0,0.0,4157037.0,1,11590.0,0.0,11590,법인,10700,사당동,2024-09-11
 ,사당우성3,11590-89,105,0,1993,개인, , ,"77,000",24,8,2024,중개거래,서울 동작구,46.75,2,105,1,N, ,동작대로29길,115.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,제일,11590-51,240,15,1987,개인, , ,"76,300",13,8,2024,중개거래,서울 동작구,60.03,9,240-15,1,N, ,사당로16다길,57.0,0.0,4157238.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,흑석한강센트레빌,11590-3773,335,0,2011,개인, , ,"172,000",4,8,2024,중개거래,서울 동작구,84.84,11,335,1,N, ,흑석한강로,12.0,0.0,3119012.0,1,11590.0,0.0,11590,개인,10500,흑석동,2024-09-11
 ,보라매파크빌,11590-83,711,0,2002,개인, , ,"117,000",16,8,2024,중개거래,서울 동작구,84.81,7,711,1,N, ,여의대방로10길,59.0,0.0,4157536.0,1,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,래미안로이파크,11590-4827,1159,0,2018,개인, , ,"138,000",6,8,2024,중개거래,"서울 동작구, 서울 서초구",59.98,20,1159,1,N, ,사당로23길,112.0,0.0,4157264.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
 ,삼성래미안,11590-54,1133,0,2003,개인, , ,"109,500",15,8,2024,중개거래,서울 동작구,84.967,4,1133,1,N, ,사당로23바길,9.0,0.0,4157269.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,이수푸르지오더프레티움,11590-5191,1161,0,2021,개인, , ,"175,000",24,8,2024,중개거래,서울 동작구,84.9243,5,1161,1,N, ,동작대로39길,39.0,0.0,4157154.0,0,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,동원베네스트,11590-3577,528,0,2008,개인, , ,"105,000",15,8,2024,중개거래,서울 동작구,84.959,2,528,1,N, ,상도로34길,42.0,0.0,4157344.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,대림(169-8),11590-39,169,8,1990,개인, , ,"111,800",17,8,2024,중개거래,서울 서초구,84.91,2,169-8,1,N, ,사당로17길,52.0,0.0,4157246.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
 ,제일,11590-51,240,15,1987,개인, , ,"74,750",14,8,2024,중개거래,서울 동작구,60.03,2,240-15,1,N, ,사당로16다길,57.0,0.0,4157238.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,동작상떼빌,11590-3351,719,0,2006,개인, , ,"90,000",17,8,2024,중개거래,서울 동작구,84.98,16,719,1,N, ,신대방1가길,38.0,0.0,4157486.0,1,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,상도파크자이,11590-4642,900,0,2016,개인, , ,"155,000",21,8,2024,중개거래,서울 동작구,84.918,13,900,1,N, ,장승배기로11가길,11.0,0.0,4157572.0,2,11590.0,,11590,개인,10200,상도동,2024-09-11
 ,쌍용예가,11590-3742,332,0,2010,개인, , ,"108,500",14,8,2024,중개거래,서울 동작구,59.957,1,332,1,N, ,장승배기로16길,134.0,0.0,4157578.0,1,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
 ,현대홈타운2,11590-65,506,0,1999,개인, , ,"83,800",25,8,2024,중개거래,서울 동작구,59.89,15,506,1,N, ,알마타길,58.0,0.0,4157499.0,1,11590.0,0.0,11590,개인,10800,대방동,2024-09-11
 ,신동아4,11590-47,105,0,1993,개인, , ,"129,000",21,8,2024,중개거래,서울 동작구,118.25,3,105,1,N, ,동작대로29길,110.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,흑석동양아파트,11590-106,328,0,2003,개인, , ,"109,000",14,8,2024,중개거래,서울 동작구,84.985,7,328,1,N, ,서달로1길,17.0,0.0,4157422.0,1,11590.0,0.0,11590,개인,10500,흑석동,2024-09-11
 ,아크로리버하임,11590-4876,341,0,2019,개인, , ,"268,000",22,8,2024,중개거래,서울 동작구,84.7536,11,341,1,N, ,현충로,52.0,0.0,3119009.0,0,11590.0,,11590,개인,10500,흑석동,2024-09-11
 ,중앙하이츠빌,11590-100,415,0,2003,개인, , ,"111,500",22,8,2024,중개거래,"경기 시흥시, 서울 동작구",84.9883,24,415,1,N, ,상도로,320.0,0.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,쌍용예가,11590-3742,332,0,2010,개인, , ,"118,000",1,8,2024,중개거래,서울 동작구,84.913,2,332,1,N, ,장승배기로16길,134.0,0.0,4157578.0,1,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
 ,아이파크,11590-126,416,0,2004,개인, , ,"112,700",8,8,2024,중개거래,서울 동작구,84.96,20,416,1,N, ,장승배기로,26.0,0.0,3119008.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,사당롯데캐슬골든포레,11590-4948,1160,0,2021,개인, , ,"105,000",20,8,2024,중개거래,서울 동작구,59.9775,8,1160,1,N, ,사당로,90.0,0.0,3119004.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
 ,현진에버빌,11590-104,716,0,2003,개인, , ,"72,500",2,8,2024,중개거래,서울 동작구,59.6216,10,716,1,N, ,신대방1나길,45.0,0.0,4157488.0,1,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,극동(105),11590-38,105,0,1993,개인, , ,"104,500",10,8,2024,중개거래,서울 동작구,84.32,18,105,1,N, ,동작대로29길,119.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,래미안로이파크,11590-4827,1159,0,2018,개인, , ,"169,500",17,8,2024,중개거래,서울 동작구,84.98,13,1159,1,N, ,사당로23길,112.0,0.0,4157264.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
 ,상도파크자이,11590-4642,900,0,2016,개인, , ,"163,000",3,8,2024,중개거래,서울 동작구,84.918,18,900,1,N, ,장승배기로11가길,11.0,0.0,4157572.0,2,11590.0,,11590,개인,10200,상도동,2024-09-11
303,사당우성3,11590-89,105,0,1993,개인, , ,"100,000",22,8,2024,직거래, ,108.08,11,105,1,N,24.08.22,동작대로29길,115.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,e편한세상상도노빌리티,11590-4879,903,0,2018,개인, , ,"165,000",13,8,2024,중개거래,서울 동작구,84.8746,24,903,1,N, ,만양로,6.0,0.0,3119002.0,1,11590.0,,11590,개인,10200,상도동,2024-09-11
 ,흑석한강푸르지오,11590-3965,336,0,2012,개인, , ,"158,000",9,8,2024,중개거래,서울 동작구,84.98,9,336,1,N, ,흑석한강로,27.0,0.0,3119012.0,1,11590.0,0.0,11590,개인,10500,흑석동,2024-09-11
 ,진흥아리엘,11590-150,1142,0,2004,개인, , ,"70,000",17,8,2024,직거래, ,115.0474,5,1142,1,N,24.08.22,사당로16아길,43.0,0.0,4157243.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,아이파크,11590-126,416,0,2004,개인, , ,"106,000",11,8,2024,중개거래,서울 동작구,84.96,4,416,1,N, ,장승배기로,26.0,0.0,3119008.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,보라매e편한세상,11590-3743,720,0,2010,개인, , ,"138,000",16,8,2024,중개거래,서울 관악구,133.3,15,720,1,N, ,보라매로,70.0,0.0,3005078.0,2,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,래미안트윈파크,11590-3831,494,0,2011,개인, , ,"155,000",6,8,2024,중개거래,서울 동작구,84.76,6,494,1,N, ,노량진로23가길,23.0,0.0,4157068.0,1,11590.0,0.0,11590,개인,10400,본동,2024-09-11
 ,아크로리버하임,11590-4876,341,0,2019,개인, , ,"240,000",15,8,2024,중개거래,서울 동작구,84.7536,10,341,1,N, ,현충로,52.0,0.0,3119009.0,0,11590.0,,11590,개인,10500,흑석동,2024-09-11
 ,이수푸르지오더프레티움,11590-5191,1161,0,2021,개인, , ,"165,000",9,8,2024,중개거래,서울 동작구,84.9728,2,1161,1,N, ,동작대로39길,39.0,0.0,4157154.0,0,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,두산위브트레지움2차,11590-4495,535,0,2016,개인, , ,"121,000",2,8,2024,중개거래,서울 동작구,59.7852,17,535,1,N, ,상도로30길,40.0,0.0,4157340.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,힐스테이트 상도 센트럴파크,11590-3954,531,0,2012,개인, , ,"130,000",4,8,2024,중개거래,서울 동작구,59.7754,5,531,1,N, ,상도로,346.0,1.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,동작협성휴포레시그니처,11590-5055,686,48,2022,개인, , ,"99,000",3,8,2024,중개거래,서울 동작구,84.9814,15,686-48,1,N, ,시흥대로,606.0,0.0,2005010.0,0,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,대방1차e-편한세상,11590-94,508,0,2003,개인, , ,"132,500",13,8,2024,중개거래,서울 동작구,84.32,15,508,1,N, ,알마타길,37.0,0.0,4157499.0,1,11590.0,0.0,11590,개인,10800,대방동,2024-09-11
 ,힐스테이트 상도 센트럴파크,11590-3954,531,0,2012,개인, , ,"146,500",10,8,2024,중개거래,서울 동작구,84.7954,7,531,1,N, ,상도로,346.0,1.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,힐스테이트 상도 프레스티지,11590-4078,533,0,2013,개인, , ,"145,000",10,8,2024,중개거래,서울 동작구,84.951,6,533,1,N, ,상도로,346.0,2.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,사당우성2,11590-49,105,0,1993,개인, , ,"122,500",16,8,2024,중개거래,서울 동작구,84.66,3,105,1,N, ,동작대로29길,91.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,동원베네스트,11590-3577,528,0,2008,개인, , ,"103,000",14,8,2024,중개거래,서울 동작구,84.958,2,528,1,N, ,상도로34길,42.0,0.0,4157344.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,상도동삼호아파트,11590-13,408,0,1994,개인,24.09.03,O,"67,000",12,8,2024,직거래, ,114.63,6,408,1,N, ,상도로,407.0,0.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,래미안트윈파크,11590-3831,494,0,2011,개인, , ,"147,000",11,8,2024,중개거래,"서울 동작구, 서울 서초구",59.72,13,494,1,N, ,노량진로23가길,23.0,0.0,4157068.0,1,11590.0,0.0,11590,개인,10400,본동,2024-09-11
 ,신동아리버파크,11590-4,325,0,2001,개인, , ,"111,000",1,8,2024,중개거래,서울 동작구,84.88,13,325,1,N, ,만양로,19.0,0.0,3119002.0,1,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
 ,주공2,11590-63,503,0,1995,개인, , ,"83,000",9,8,2024,중개거래,서울 강남구,51.66,9,503,1,N, ,여의대방로44길,47.0,0.0,4157566.0,1,11590.0,0.0,11590,개인,10800,대방동,2024-09-11
 ,사당롯데캐슬골든포레,11590-4948,1160,0,2021,개인, , ,"113,000",14,8,2024,중개거래,서울 동작구,59.9775,16,1160,1,N, ,사당로,90.0,0.0,3119004.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
 ,이수역리가,11590-4095,1157,0,2013,개인, , ,"140,000",16,8,2024,중개거래,서울 동작구,84.9604,12,1157,1,N, ,사당로27길,130.0,0.0,4157279.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,삼성래미안,11590-130,492,0,2004,개인, , ,"120,500",7,8,2024,중개거래,"경기 고양시 덕양구, 서울 동작구",84.2261,11,492,1,N, ,매봉로,123.0,0.0,3119003.0,3,11590.0,0.0,11590,개인,10400,본동,2024-09-11
 ,극동(105),11590-38,105,0,1993,개인, , ,"105,000",10,8,2024,중개거래,"서울 동작구, 서울 서초구",109.7,3,105,1,N, ,동작대로29길,119.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,극동(105),11590-38,105,0,1993,개인, , ,"122,000",6,8,2024,중개거래,서울 동작구,119.91,7,105,1,N, ,동작대로29길,119.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,힐스테이트 상도 센트럴파크,11590-3954,531,0,2012,개인, , ,"144,000",5,8,2024,중개거래,서울 동작구,84.7835,15,531,1,N, ,상도로,346.0,1.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,대림아파트,11590-57,501,0,1993,개인, , ,"166,000",15,8,2024,중개거래,서울 동작구,134.25,14,501,1,N, ,여의대방로44길,10.0,0.0,4157566.0,1,11590.0,0.0,11590,개인,10800,대방동,2024-09-11
 ,래미안상도3차,11590-127,431,0,2004,개인, , ,"133,000",8,8,2024,중개거래,서울 동작구,84.96,5,431,1,N, ,상도로53길,8.0,0.0,4157376.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
102,대림아파트,11590-85,411,0,1995,개인, , ,"79,500",1,8,2024,중개거래,서울 동작구,84.89,15,411,1,N,24.08.22,상도로60길,20.0,0.0,4157382.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,한강현대,11590-36,28,0,1988,개인, , ,"168,000",12,8,2024,중개거래,서울 동작구,83.475,7,28,1,N, ,현충로,151.0,0.0,3119009.0,2,11590.0,0.0,11590,개인,10500,흑석동,2024-09-11
 ,상도역롯데캐슬파크엘,11590-4993,904,0,2021,개인, , ,"135,000",15,8,2024,중개거래,서울 동작구,59.6984,20,904,1,N, ,양녕로,220.0,0.0,3005080.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,경남아너스빌2차,11590-86,1135,0,1998,개인, , ,"69,000",9,8,2024,중개거래,서울 동작구,59.9,2,1135,1,N, ,사당로,165.0,0.0,3119004.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,극동(105),11590-38,105,0,1993,개인, , ,"77,000",3,8,2024,중개거래,서울 동작구,46.75,8,105,1,N, ,동작대로29길,119.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,이수푸르지오더프레티움,11590-5191,1161,0,2021,개인, , ,"160,000",10,8,2024,중개거래,"경기 구리시, 서울 동작구",59.927,1,1161,1,N, ,동작대로39길,39.0,0.0,4157154.0,0,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,이수힐스테이트,11590-4023,333,0,2013,개인, , ,"149,000",3,8,2024,중개거래,서울 동작구,84.9719,8,333,1,N, ,동작대로39길,22.0,0.0,4157154.0,1,11590.0,0.0,11590,개인,10600,동작동,2024-09-11
 ,힐스테이트 상도 센트럴파크,11590-3954,531,0,2012,개인, , ,"145,000",13,8,2024,중개거래,서울 동작구,84.7835,8,531,1,N, ,상도로,346.0,1.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,이수역리가,11590-4095,1157,0,2013,개인, , ,"135,000",13,8,2024,중개거래,서울 동작구,84.7236,15,1157,1,N, ,사당로27길,130.0,0.0,4157279.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
109,상도역롯데캐슬파크엘,11590-4993,904,0,2021,개인, , ,"153,800",1,8,2024,중개거래,서울 동작구,84.9952,11,904,1,N,24.09.04,양녕로,220.0,0.0,3005080.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,e편한세상상도노빌리티,11590-4879,903,0,2018,개인, , ,"142,500",2,8,2024,중개거래,서울 동작구,59.5905,19,903,1,N, ,만양로,6.0,0.0,3119002.0,1,11590.0,,11590,개인,10200,상도동,2024-09-11
 ,삼익,11590-3,330,0,2001,개인, , ,"76,000",5,8,2024,중개거래,서울 동작구,58.96,3,330,1,N, ,만양로,84.0,0.0,3119002.0,1,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
 ,상도현대,11590-15,412,0,2003,개인, , ,"83,000",12,8,2024,중개거래,서울 관악구,84.97,13,412,1,N, ,사당로2길,2.0,32.0,4157289.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,대성유니드,11590-3643,1155,0,2009,개인, , ,"81,800",10,8,2024,중개거래,서울 동작구,59.99,9,1155,1,N, ,동작대로29길,195.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,흑석동양아파트,11590-106,328,0,2003,개인, , ,"107,000",6,8,2024,중개거래,서울 동작구,84.99,15,328,1,N, ,서달로1길,17.0,0.0,4157422.0,1,11590.0,0.0,11590,개인,10500,흑석동,2024-09-11
 ,힐스테이트 상도 프레스티지,11590-4078,533,0,2013,개인, , ,"137,500",11,8,2024,중개거래,서울 동작구,84.953,6,533,1,N, ,상도로,346.0,2.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,흑석동양아파트,11590-106,328,0,2003,개인, , ,"90,500",5,8,2024,중개거래,서울 동작구,59.511,13,328,1,N, ,서달로1길,17.0,0.0,4157422.0,1,11590.0,0.0,11590,개인,10500,흑석동,2024-09-11
 ,사당휴브리지(206-127),11590-4322,206,127,2015,개인, , ,"14,500",8,8,2024,중개거래,서울 동작구,12.81,9,206-127,1,N,24.09.02,사당로,158.0,0.0,3119004.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,신동아4,11590-47,105,0,1993,개인, , ,"100,000",3,8,2024,중개거래,서울 동작구,59.89,6,105,1,N, ,동작대로29길,110.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,래미안로이파크,11590-4827,1159,0,2018,개인, , ,"168,000",3,8,2024,중개거래,서울 동작구,84.98,14,1159,1,N, ,사당로23길,112.0,0.0,4157264.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
 ,사당우성3,11590-89,105,0,1993,개인, , ,"119,000",7,8,2024,중개거래,서울 동작구,108.08,12,105,1,N, ,동작대로29길,115.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,e편한세상상도노빌리티,11590-4879,903,0,2018,개인, , ,"139,000",9,8,2024,중개거래,서울 동작구,59.7827,4,903,1,N, ,만양로,6.0,0.0,3119002.0,1,11590.0,,11590,개인,10200,상도동,2024-09-11
113,이수힐스테이트,11590-4023,333,0,2013,개인, , ,"129,000",1,8,2024,중개거래,서울 동작구,59.998,9,333,1,N,24.08.19,동작대로39길,22.0,0.0,4157154.0,1,11590.0,0.0,11590,개인,10600,동작동,2024-09-11
 ,보라매e편한세상,11590-3743,720,0,2010,개인, , ,"100,000",9,8,2024,중개거래,서울 동작구,59.98,17,720,1,N, ,보라매로,70.0,0.0,3005078.0,2,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,사당휴브리지(206-127),11590-4322,206,127,2015,개인, , ,"13,700",8,8,2024,중개거래,서울 동작구,12.49,4,206-127,1,N,24.08.12,사당로,158.0,0.0,3119004.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,우성1차,11590-76,565,0,1988,개인, , ,"82,000",3,8,2024,중개거래,서울 동작구,66.69,14,565,1,N, ,여의대방로,22.0,0.0,3118028.0,2,11590.0,0.0,11590,개인,10900,신대방동,2024-09-11
 ,사당롯데캐슬2차,11590-138,1149,0,2004,개인, , ,"113,000",3,8,2024,중개거래,서울 동작구,84.614,8,1149,1,N, ,사당로27길,181.0,0.0,4157279.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,경남아너스빌1차,11590-40,1134,0,1997,개인, , ,"81,500",10,8,2024,중개거래,서울 동작구,59.9,7,1134,1,N, ,사당로9가길,82.0,0.0,4157305.0,1,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,사당우성3,11590-89,105,0,1993,개인, , ,"111,900",10,8,2024,중개거래,"경기 부천시소사구, 서울 동작구",84.66,4,105,1,N, ,동작대로29길,115.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,신동아5,11590-88,1137,0,1998,개인, , ,"107,500",3,8,2024,중개거래,서울 동작구,84.66,6,1137,1,N, ,동작대로29길,118.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,사당휴브리지(206-127),11590-4322,206,127,2015,개인, , ,"13,700",9,8,2024,중개거래,서울 동작구,12.49,4,206-127,1,N, ,사당로,158.0,0.0,3119004.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,메가스터디타워,11590-4413,57,1,2015,개인, , ,"16,400",9,8,2024,중개거래,서울 동작구,16.01,8,57-1,1,N, ,노량진로,140.0,0.0,3119011.0,1,11590.0,,11590,개인,10100,노량진동,2024-09-11
 ,래미안트윈파크,11590-3831,494,0,2011,개인, , ,"155,000",3,8,2024,중개거래,서울 동작구,84.76,3,494,1,N, ,노량진로23가길,23.0,0.0,4157068.0,1,11590.0,0.0,11590,개인,10400,본동,2024-09-11
 ,상도두산위브,11590-3714,529,0,2010,개인, , ,"113,000",3,8,2024,중개거래,서울 동작구,84.911,2,529,1,N, ,상도로30길,39.0,0.0,4157340.0,1,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,힐스테이트 상도 센트럴파크,11590-3954,531,0,2012,개인, , ,"147,000",5,8,2024,중개거래,서울 동작구,84.6099,10,531,1,N, ,상도로,346.0,1.0,3119005.0,2,11590.0,0.0,11590,개인,10200,상도동,2024-09-11
 ,사당우성3,11590-89,105,0,1993,개인, , ,"100,000",4,8,2024,중개거래,서울 동작구,59.89,10,105,1,N, ,동작대로29길,115.0,0.0,4157127.0,2,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,대림아파트,11590-57,501,0,1993,개인, , ,"104,500",5,8,2024,중개거래,서울 동작구,59.84,19,501,1,N, ,여의대방로44길,10.0,0.0,4157566.0,1,11590.0,0.0,11590,개인,10800,대방동,2024-09-11
 ,성원,11590-59,500,0,1994,개인, , ,"108,000",6,8,2024,중개거래,서울 동작구,84.32,24,500,1,N, ,여의대방로44길,9.0,0.0,4157566.0,1,11590.0,0.0,11590,개인,10800,대방동,2024-09-11
 ,사당롯데캐슬골든포레,11590-4948,1160,0,2021,개인, , ,"103,000",3,8,2024,중개거래,서울 동작구,59.9775,2,1160,1,N, ,사당로,90.0,0.0,3119004.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
 ,건영(103동-106동),11590-1,324,0,1997,개인, , ,"99,600",3,8,2024,중개거래,"서울 관악구, 서울 동작구",84.94,14,324,1,N, ,만양로,26.0,0.0,3119002.0,2,11590.0,0.0,11590,개인,10100,노량진동,2024-09-11
202동,이수푸르지오더프레티움,11590-5191,1161,0,2021,개인, , ,"120,000",2,8,2024,직거래, ,51.9683,1,1161,1,N,24.08.06,동작대로39길,39.0,0.0,4157154.0,0,11590.0,0.0,11590,개인,10700,사당동,2024-09-11
 ,래미안로이파크,11590-4827,1159,0,2018,개인, , ,"137,000",5,8,2024,중개거래,서울 동작구,59.98,21,1159,1,N, ,사당로23길,112.0,0.0,4157264.0,0,11590.0,,11590,개인,10700,사당동,2024-09-11
