aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,date_id
 ,상도현대,11590-15,412,0,2003,개인, , ,"66,000",2,9,2024,중개거래,서울 관악구,59.72,14,412,1,N, ,사당로2길,2,32,4157289,1,11590,0.0,11590,개인,10200,상도동,2024-09-11
 ,메가스터디타워,11590-4413,57,1,2015,개인, , ,"17,800",3,9,2024,중개거래,서울 동작구,16.01,11,57-1,1,N, ,노량진로,140,0,3119011,1,11590,,11590,개인,10100,노량진동,2024-09-11
105,상도역롯데캐슬파크엘,11590-4993,904,0,2021,개인, , ,"137,000",1,9,2024,중개거래,서울 동작구,59.9818,10,904,1,N,24.09.02,양녕로,220,0,3005080,1,11590,0.0,11590,개인,10200,상도동,2024-09-11
 ,대방샤인힐,11470-201,1017,0,2003,개인, , ,"46,500",5,9,2024,중개거래,서울 양천구,59.648,1,1017,1,N, ,신월로9길,37,0,4142255,1,11470,0.0,11470,개인,10300,신월동,2024-09-11
 ,목동신시가지6,11470-22,911,0,1986,개인, , ,"147,000",4,9,2024,중개거래,서울 양천구,47.94,16,911,1,N, ,목동동로,430,0,3114001,2,11470,0.0,11470,개인,10200,목동,2024-09-11
 ,목동신시가지2,11470-18,902,0,1986,개인, , ,"292,000",9,9,2024,중개거래,"서울 강서구, 서울 양천구",152.64,5,902,1,N, ,목동서로,70,0,3114003,2,11470,0.0,11470,개인,10200,목동,2024-09-11
 ,양천벽산블루밍2단지,11470-4025,1027,0,2006,개인, , ,"71,000",5,9,2024,중개거래,서울 양천구,84.77,12,1027,1,N, ,월정로9길,20,0,4142333,1,11470,0.0,11470,개인,10300,신월동,2024-09-11
 ,청구,11470-147,336,0,1992,개인, , ,"89,800",7,9,2024,중개거래,서울 양천구,84.99,2,336,1,N, ,신목로2길,11,0,4142233,1,11470,0.0,11470,개인,10100,신정동,2024-09-11
 ,대방샤인힐,11470-201,1017,0,2003,개인, , ,"56,700",2,9,2024,중개거래,서울 양천구,84.957,14,1017,1,N, ,신월로9길,37,0,4142255,1,11470,0.0,11470,개인,10300,신월동,2024-09-11
 ,삼익,11470-33,933,0,1997,개인, , ,"94,500",5,9,2024,중개거래,서울 양천구,59.87,3,933,1,N, ,목동동로12길,45,0,4142097,0,11470,,11470,개인,10200,목동,2024-09-11
 ,목동신시가지9,11470-125,312,0,1987,개인, , ,"142,000",5,9,2024,중개거래,서울 양천구,53.82,15,312,1,N, ,목동서로,340,0,3114003,1,11470,0.0,11470,개인,10100,신정동,2024-09-11
 ,수명산태승훼미리,11470-112,18,17,2002,개인, , ,"63,000",5,9,2024,중개거래,"서울 강서구, 서울 양천구",84.4,6,18-17,1,N, ,월정로,262,0,3005067,1,11470,0.0,11470,개인,10300,신월동,2024-09-11
 ,목동센트럴아이파크위브1단지,11470-5627,1075,0,2020,개인, , ,"118,000",3,9,2024,중개거래,서울 양천구,84.97,21,1075,1,N, ,남부순환로83길,17,0,4142070,1,11470,,11470,개인,10300,신월동,2024-09-11
 ,목동신시가지6,11470-22,911,0,1986,개인, , ,"146,000",6,9,2024,중개거래,서울 양천구,47.94,19,911,1,N, ,목동동로,430,0,3114001,2,11470,0.0,11470,개인,10200,목동,2024-09-11
 ,목동센트럴아이파크위브3단지,11470-5629,1077,0,2020,개인, , ,"100,000",7,9,2024,중개거래,서울 양천구,59.88,6,1077,1,N, ,남부순환로83길,48,0,4142070,1,11470,,11470,개인,10300,신월동,2024-09-11
 ,목동센트럴아이파크위브3단지,11470-5629,1077,0,2020,개인, , ,"73,000",7,9,2024,중개거래,"서울 양천구, 인천 남동구",52.85,2,1077,1,N, ,남부순환로83길,48,0,4142070,1,11470,,11470,개인,10300,신월동,2024-09-11
 ,목동신시가지12,11470-121,326,0,1988,개인, , ,"154,000",7,9,2024,중개거래,서울 양천구,71.64,10,326,1,N, ,목동동로,50,0,3114001,1,11470,0.0,11470,개인,10100,신정동,2024-09-11
 ,신성미소지움3차아파트,11470-4151,1045,0,2007,개인, , ,"50,000",6,9,2024,중개거래,서울 양천구,66.14,4,1045,1,N, ,오목로,39,22,3114014,3,11470,0.0,11470,개인,10300,신월동,2024-09-11
 ,래미안목동아델리체(101동~118동),11470-5691,1326,0,2021,개인, , ,"128,000",5,9,2024,중개거래,서울 양천구,59.82,25,1326,1,N, ,중앙로43길,14,0,4142380,1,11470,,11470,개인,10100,신정동,2024-09-11
 ,목동신시가지12,11470-121,326,0,1988,개인, , ,"160,000",5,9,2024,중개거래,서울 양천구,71.64,7,326,1,N, ,목동동로,50,0,3114001,1,11470,0.0,11470,개인,10100,신정동,2024-09-11
 ,샤인팰리스,11470-274,13,3,2004,개인, , ,"38,000",4,9,2024,중개거래,서울 양천구,84.93,7,13-3,1,N, ,화곡로3길,20,19,4142417,1,11470,0.0,11470,개인,10300,신월동,2024-09-11
 ,목동신시가지13,11470-122,327,0,1987,개인, , ,"189,300",2,9,2024,중개거래,"서울 강서구, 서울 양천구",98.63,13,327,1,N, ,목동동로,100,0,3114001,1,11470,0.0,11470,개인,10100,신정동,2024-09-11
 ,학마을1단지,11470-153,1293,0,2000,개인, , ,"51,000",3,9,2024,중개거래,서울 양천구,49.99,4,1293,1,N, ,신정로14길,6,0,4142259,1,11470,0.0,11470,개인,10100,신정동,2024-09-11
 ,목동신시가지14,11470-123,329,0,1987,개인, , ,"159,000",2,9,2024,중개거래,서울 양천구,74.19,7,329,1,N, ,목동동로,130,0,3114001,1,11470,0.0,11470,개인,10100,신정동,2024-09-11
 ,씨즈건대힐스,11215-4313,530,0,2017,개인, , ,"17,000",10,9,2024,직거래, ,14.23,2,530,1,N, ,광나루로20길,17,0,4112013,0,11215,0.0,11215,개인,10700,화양동,2024-09-11
 ,자양호반써밋,11215-4849,861,0,2021,개인, , ,"96,000",7,9,2024,중개거래,서울 광진구,40.2673,25,861,1,N, ,능동로,69,0,3104007,3,11215,0.0,11215,개인,10500,자양동,2024-09-11
 ,이튼타워리버5차,11215-2790,856,0,2009,개인, , ,"168,000",3,9,2024,중개거래,서울 광진구,84.98,5,856,1,N, ,능동로4길,40,0,4112166,1,11215,0.0,11215,개인,10500,자양동,2024-09-11
 ,은빛1단지,11350-19,1255,0,1998,개인, , ,"36,700",4,9,2024,중개거래,"서울 노원구, 서울 도봉구",39.7,5,1255,1,N, ,동일로245길,162,0,4130254,1,11350,0.0,11350,개인,10500,상계동,2024-09-11
 ,주공2,11350-112,369,0,1992,개인, , ,"23,000",3,9,2024,직거래, ,44.52,7,369,1,N, ,한글비석로14길,8,0,4130387,1,11350,0.0,11350,개인,10600,중계동,2024-09-11
 ,상계현대3차,11350-53,1063,0,1999,개인, , ,"58,000",4,9,2024,중개거래,서울 노원구,84.96,1,1063,1,N, ,수락산로,234,0,3110006,1,11350,0.0,11350,개인,10500,상계동,2024-09-11
 ,상계주공12(고층),11350-32,647,0,1988,개인, , ,"44,950",4,9,2024,중개거래,서울 노원구,41.3,14,647,1,N, ,한글비석로,530,0,3110009,2,11350,0.0,11350,개인,10500,상계동,2024-09-11
 ,녹천역두산위브아파트,11350-2194,950,0,2017,개인, , ,"71,900",7,9,2024,중개거래,서울 노원구,84.9094,7,950,1,N, ,마들로5길,25,0,4130264,1,11350,0.0,11350,개인,10200,월계동,2024-09-11
 ,노원센트럴푸르지오,11350-2275,1355,0,2021,개인, , ,"85,000",7,9,2024,중개거래,서울 노원구,59.996,19,1355,1,N, ,수락산로,12,0,3110006,1,11350,0.0,11350,개인,10500,상계동,2024-09-11
 ,중계그린1단지,11350-120,502,1,1990,개인, , ,"51,500",7,9,2024,중개거래,서울 노원구,49.5,4,502-1,1,N, ,동일로207길,17,0,4130202,2,11350,0.0,11350,개인,10600,중계동,2024-09-11
 ,상계주공10(고층),11350-30,666,0,1988,개인, , ,"58,000",2,9,2024,중개거래,서울 노원구,60.5,8,666,1,N, ,노원로,564,0,3110002,3,11350,0.0,11350,개인,10500,상계동,2024-09-11
 ,한신월드,11350-427,68,1,2005,개인, , ,"27,100",5,9,2024,직거래, ,84.38,3,68-1,1,N, ,중계로8길,120,0,4130375,1,11350,0.0,11350,개인,10600,중계동,2024-09-11
 ,한화꿈에그린,11350-429,598,0,2005,개인, , ,"88,500",2,9,2024,중개거래,서울 노원구,84.902,14,598,1,N, ,중계로8길,29,0,4130375,1,11350,0.0,11350,개인,10600,중계동,2024-09-11
 ,상계주공14(고층),11350-34,626,0,1989,개인, , ,"41,800",4,9,2024,중개거래,서울 노원구,41.3,12,626,1,N, ,동일로228길,23,0,4130217,1,11350,0.0,11350,개인,10500,상계동,2024-09-11
 ,한진한화그랑빌,11350-133,18,0,2002,개인, , ,"85,000",3,9,2024,중개거래,서울 노원구,84.97,23,18,1,N, ,마들로,31,0,3109006,1,11350,0.0,11350,개인,10200,월계동,2024-09-11
 ,태강아파트(아이파크),11350-182,81,0,1999,개인, , ,"62,000",1,9,2024,중개거래,서울 노원구,59.34,2,81,1,N, ,공릉로34길,62,0,4130010,1,11350,0.0,11350,개인,10300,공릉동,2024-09-11
 ,공릉동한보에센시티아파트,11350-184,743,0,2000,개인, , ,"52,500",2,9,2024,중개거래,서울 노원구,59.4,3,743,1,N, ,공릉로46길,19,0,4130025,0,11350,0.0,11350,개인,10300,공릉동,2024-09-11
 ,현대2,11740-80,70,5,1988,개인, , ,"94,500",5,9,2024,중개거래,서울 강동구,79.79,10,70-5,1,N, ,풍성로65길,34,0,4172435,1,11740,0.0,11740,개인,10600,둔촌동,2024-09-11
 ,천호동삼성아파트,11740-171,528,0,1997,개인, , ,"79,500",5,9,2024,중개거래,"서울 강동구, 서울 중랑구",59.86,9,528,1,N, ,성안로25길,15,0,4172177,1,11740,0.0,11740,개인,10900,천호동,2024-09-11
 ,프라자,11740-57,603,0,1984,개인, , ,"91,000",7,9,2024,중개거래,서울 강동구,83.4,1,603,1,N, ,천호대로,1240,0,2000008,3,11740,0.0,11740,개인,10600,둔촌동,2024-09-11
 ,에스케이허브진,11740-347,194,0,2004,개인, , ,"32,800",7,9,2024,중개거래,서울 강동구,33.71,7,194,1,N, ,천호대로,1092,0,2000008,4,11740,0.0,11740,개인,10800,성내동,2024-09-11
 ,래미안솔베뉴,11740-4585,359,0,2019,개인, , ,"120,000",7,9,2024,중개거래,서울 강동구,59.11,17,359,1,N, ,양재대로,1650,0,2000006,0,11740,,11740,개인,10100,명일동,2024-09-11
 ,둔촌역아치스톤(101동),11740-3001,412,0,2010,개인, , ,"93,000",6,9,2024,중개거래,서울 강동구,84.94,5,412,1,N, ,풍성로,203,0,3123024,2,11740,0.0,11740,개인,10800,성내동,2024-09-11
 ,힐스테이트 강동 리버뷰,11740-4658,675,0,2019,개인, , ,"112,000",6,9,2024,중개거래,서울 성동구,59.9958,17,675,1,N, ,올림픽로91길,30,0,4172300,0,11740,0.0,11740,개인,10700,암사동,2024-09-11
 ,대명사이버아파트,11740-168,49,8,2001,개인, , ,"64,000",2,9,2024,중개거래,서울 강동구,84.62,5,49-8,1,N, ,양재대로123길,31,0,4172240,1,11740,0.0,11740,개인,10900,천호동,2024-09-11
 ,고덕롯데캐슬베네루체,11740-4672,514,0,2019,개인, , ,"126,700",1,9,2024,중개거래,"서울 강동구, 서울 송파구",59.981,16,514,1,N, ,상암로79길,88,0,4172145,1,11740,,11740,개인,10300,상일동,2024-09-11
 ,에스케이허브진,11740-347,194,0,2004,개인, , ,"33,000",4,9,2024,중개거래,서울 강동구,33.71,10,194,1,N, ,천호대로,1092,0,2000008,4,11740,0.0,11740,개인,10800,성내동,2024-09-11
 ,장안현대,11230-36,95,1,1984,개인, , ,"69,700",7,9,2024,중개거래,서울 동대문구,95.45,11,95-1,1,N, ,한천로,224,0,3005038,3,11230,0.0,11230,개인,10600,장안동,2024-09-11
 ,주공2,11230-64,57,0,2001,개인, , ,"67,500",7,9,2024,중개거래,서울 동대문구,59.13,9,57,1,N, ,한천로,248,0,3005038,4,11230,0.0,11230,개인,10900,휘경동,2024-09-11
 ,래미안장안2차,11230-129,329,3,2007,개인, , ,"107,000",2,9,2024,중개거래,서울 동대문구,112.92,1,329-3,1,N, ,장안벚꽃로,167,0,3105011,1,11230,0.0,11230,개인,10600,장안동,2024-09-11
 ,래미안위브,11230-2587,1003,0,2014,개인, , ,"135,000",7,9,2024,중개거래,서울 동대문구,84.98,19,1003,1,N, ,답십리로,130,0,3005025,3,11230,0.0,11230,개인,10500,답십리동,2024-09-11
 ,답십리청솔우성,11230-26,80,0,2000,개인, , ,"76,500",7,9,2024,중개거래,서울 동대문구,59.89,8,80,1,N, ,전농로10길,20,0,4115424,1,11230,0.0,11230,개인,10500,답십리동,2024-09-11
 ,동양1차,11230-57,115,0,2000,개인, , ,"65,100",9,9,2024,중개거래,서울 금천구,59.85,5,115,1,N, ,망우로,135,0,3005032,2,11230,0.0,11230,개인,10900,휘경동,2024-09-11
 ,태솔타운(1차),11230-2300,344,8,2012,개인, , ,"31,000",6,9,2024,중개거래,서울 동대문구,49.77,4,344-8,1,N, ,장한로26가길,15,0,4115401,1,11230,0.0,11230,개인,10600,장안동,2024-09-11
 ,동양1차,11230-57,115,0,2000,개인,24.09.09,O,"65,100",8,9,2024,중개거래,서울 금천구,59.85,5,115,1,N, ,망우로,135,0,3005032,2,11230,0.0,11230,개인,10900,휘경동,2024-09-11
 ,래미안장안,11230-70,354,2,2003,개인, , ,"98,500",6,9,2024,중개거래,서울 동대문구,84.774,16,354-2,1,N, ,장한로14길,81,0,4115391,1,11230,0.0,11230,개인,10600,장안동,2024-09-11
 ,주공2,11230-64,57,0,2001,개인, , ,"43,700",2,9,2024,중개거래,서울 동대문구,39.98,14,57,1,N, ,한천로,248,0,3005038,4,11230,0.0,11230,개인,10900,휘경동,2024-09-11
 ,래미안장안,11230-70,354,2,2003,개인, , ,"82,000",2,9,2024,중개거래,서울 동대문구,59.86,13,354-2,1,N, ,장한로14길,81,0,4115391,1,11230,0.0,11230,개인,10600,장안동,2024-09-11
 ,래미안장안2차,11230-129,329,3,2007,개인, , ,"98,500",2,9,2024,중개거래,서울 동대문구,81.05,11,329-3,1,N, ,장안벚꽃로,167,0,3105011,1,11230,0.0,11230,개인,10600,장안동,2024-09-11
 ,휘경SK뷰,11230-2908,372,0,2019,개인, , ,"109,000",4,9,2024,중개거래,서울 성북구,84.62,14,372,1,N, ,휘경로,60,0,3105021,1,11230,0.0,11230,개인,10900,휘경동,2024-09-11
 ,동대문롯데캐슬노블레스,11230-2822,695,0,2018,개인, , ,"122,000",4,9,2024,중개거래,서울 동대문구,59.98,12,695,1,N, ,답십리로23길,30,0,4115061,1,11230,0.0,11230,개인,10400,전농동,2024-09-11
 ,브라운스톤휘경,11230-2283,368,0,2013,개인, , ,"74,500",2,9,2024,중개거래,서울 동대문구,59.78,4,368,1,N, ,망우로20길,86,0,4115127,1,11230,0.0,11230,개인,10900,휘경동,2024-09-11
102,삼익,11230-61,73,0,1997,개인, , ,"40,000",2,9,2024,중개거래,서울 동대문구,59.95,2,73,1,N,24.09.02,한천로55길,9,0,4115639,1,11230,0.0,11230,개인,11000,이문동,2024-09-11
 ,벽산타운II,11620-94,1716,0,2003,개인, , ,"59,500",7,9,2024,중개거래,"경기 파주시, 서울 관악구",57.36,15,1716,1,N, ,구암5가길,49,0,4160042,1,11620,0.0,11620,개인,10100,봉천동,2024-09-11
 ,관악드림(동아),11620-4,1712,0,2003,개인, , ,"93,900",7,9,2024,중개거래,서울 관악구,84.96,16,1712,1,N, ,성현로,80,0,3120004,1,11620,0.0,11620,개인,10100,봉천동,2024-09-11
 ,힐스테이트뉴포레,11620-6128,1746,0,2022,개인, , ,"100,500",5,9,2024,중개거래,서울 관악구,59.9986,35,1746,1,N, ,조원로,25,0,3120010,1,11620,0.0,11620,개인,10200,신림동,2024-09-11
 ,관악산휴먼시아2단지,11620-4347,1735,0,2008,개인, , ,"59,000",4,9,2024,중개거래,서울 관악구,59.96,16,1735,1,N, ,난곡로,55,0,3120003,1,11620,0.0,11620,개인,10200,신림동,2024-09-11
 ,동부,11620-49,1695,0,1993,개인, , ,"61,800",2,9,2024,중개거래,서울 관악구,50.57,12,1695,1,N, ,신원로,26,0,3120007,1,11620,0.0,11620,개인,10200,신림동,2024-09-11
106,관악산휴먼시아1단지,11620-4348,1735,1,2008,개인, , ,"67,700",5,9,2024,중개거래,서울 관악구,84.97,12,1735-1,1,N,24.09.05,난곡로,30,0,3120003,1,11620,0.0,11620,개인,10200,신림동,2024-09-11
 ,현대(관악),11620-28,1000,0,1992,개인, , ,"90,000",1,9,2024,중개거래,서울 관악구,105.84,5,1000,1,N, ,관악로,304,0,3120001,1,11620,0.0,11620,개인,10100,봉천동,2024-09-11
 ,현대(관악),11620-28,1000,0,1992,개인, , ,"78,000",1,9,2024,중개거래,서울 관악구,68.8,7,1000,1,N, ,관악로40길,60,0,4160021,1,11620,0.0,11620,개인,10100,봉천동,2024-09-11
 ,경희궁자이(2단지),11110-2445,199,0,2017,개인, , ,"170,500",7,9,2024,중개거래,"서울 양천구, 서울 종로구",59.8655,2,199,1,N, ,송월길,99,0,4100192,1,11110,,11110,개인,17900,홍파동,2024-09-11
 ,한미(286-1),11500-214,286,1,1988,개인, , ,"43,000",5,9,2024,중개거래,서울 강서구,47.22,1,286-1,1,N, ,양천로23길,9,0,4145397,1,11500,0.0,11500,개인,10900,방화동,2024-09-11
 ,강변,11500-146,1475,0,1992,개인, , ,"51,500",2,9,2024,중개거래,서울 강서구,34.44,3,1475,1,N, ,허준로,139,0,3115013,1,11500,0.0,11500,개인,10400,가양동,2024-09-11
 ,초록,11500-103,1139,0,1998,개인, , ,"70,300",2,9,2024,중개거래,서울 강서구,59.34,6,1139,1,N, ,강서로45다길,30,27,4145054,1,11500,0.0,11500,개인,10300,화곡동,2024-09-11
 ,"우장산아이파크,이편한세상",11500-5419,1159,0,2008,개인, , ,"129,000",1,9,2024,중개거래,서울 강서구,84.97,12,1159,1,N, ,강서로,266,0,3115001,2,11500,0.0,11500,개인,10300,화곡동,2024-09-11
 ,이너스내안에,11500-296,254,2,2004,개인, , ,"63,800",2,9,2024,중개거래,서울 강서구,59.9,3,254-2,1,N, ,양천로75길,22,21,4145429,1,11500,0.0,11500,개인,10100,염창동,2024-09-11
 ,코오롱오투빌2,11500-67,712,0,2002,개인, , ,"75,000",2,9,2024,중개거래,서울 강서구,84.96,3,712,1,N, ,양천로62길,41,0,4145417,1,11500,0.0,11500,개인,10200,등촌동,2024-09-11
 ,e편한세상염창,11500-7907,309,0,2019,개인, , ,"84,500",2,9,2024,중개거래,서울 강서구,55.0323,8,309,1,N, ,공항대로,583,0,2005007,1,11500,0.0,11500,개인,10100,염창동,2024-09-11
 ,SPACE(920-5),11500-6888,920,5,2014,개인, , ,"15,300",2,9,2024,중개거래,서울 마포구,19.75,15,920-5,1,N, ,곰달래로,86,0,3005063,0,11500,,11500,개인,10300,화곡동,2024-09-11
 ,백련산파크자이,11380-10961,766,0,2021,개인, , ,"71,300",2,9,2024,중개거래,"경기 안양시 동안구, 서울 은평구",55.885,12,766,1,N, ,백련산로,67,0,3111003,1,11380,,11380,개인,10700,응암동,2024-09-11
 ,DMC우방,11380-84,244,0,2000,개인, , ,"73,000",5,9,2024,직거래, ,114.97,9,244,1,N, ,증산로3길,26,1,4133263,1,11380,0.0,11380,개인,11000,증산동,2024-09-11
 ,백련산에스케이뷰아이파크,11380-11008,767,0,2020,개인, , ,"90,000",8,9,2024,중개거래,서울 은평구,59.9335,16,767,1,N, ,응암로30길,16,0,4133240,1,11380,0.0,11380,개인,10700,응암동,2024-09-11
 ,DMC우방,11380-84,244,0,2000,개인, , ,"68,000",6,9,2024,중개거래,"서울 도봉구, 서울 은평구",59.91,3,244,1,N, ,증산로3길,26,1,4133263,1,11380,0.0,11380,개인,11000,증산동,2024-09-11
 ,녹번역e편한세상캐슬,11380-11078,769,0,2021,개인, , ,"107,500",1,9,2024,중개거래,서울 은평구,59.96,9,769,1,N, ,은평로,220,0,3111007,1,11380,,11380,개인,10700,응암동,2024-09-11
 ,녹번역e편한세상캐슬,11380-11078,769,0,2021,개인, , ,"120,000",4,9,2024,중개거래,서울 은평구,84.94,8,769,1,N, ,은평로,220,0,3111007,1,11380,,11380,개인,10700,응암동,2024-09-11
 ,우물골2단지두산위브(223~244동)BL2-7,11380-8515,84,0,2010,개인, , ,"115,000",5,9,2024,중개거래,서울 은평구,134.43,2,84,1,N, ,진관2로,57,37,3111010,1,11380,0.0,11380,개인,11400,진관동,2024-09-11
 ,녹번역센트레빌,11380-9567,762,0,2013,개인, , ,"73,100",1,9,2024,직거래, ,84.97,14,762,1,N, ,백련산로,160,0,3111003,1,11380,0.0,11380,개인,10700,응암동,2024-09-11
 ,힐스테이트녹번,11380-10967,282,0,2019,개인, , ,"96,500",4,9,2024,중개거래,서울 은평구,59.938,1,282,1,N, ,통일로,610,0,3000008,0,11380,0.0,11380,개인,10200,녹번동,2024-09-11
 ,경남아너스빌,11380-247,224,0,2004,개인, , ,"58,750",3,9,2024,중개거래,서울 은평구,84.69,19,224,1,N, ,갈현로11길,46,0,4133015,1,11380,0.0,11380,개인,10500,구산동,2024-09-11
109,e편한세상 수색 에코포레,11380-100,415,1,2003,개인, , ,"82,000",3,9,2024,직거래, ,114.18,13,415-1,1,N,24.09.04,은평터널로,65,0,3111008,1,11380,0.0,11380,개인,10100,수색동,2024-09-11
 ,폭포동4단지힐스테이트(423~425동)BL3-10,11380-8597,132,0,2010,개인, , ,"112,000",2,9,2024,직거래, ,134.87,7,132,1,N, ,연서로44길,30,0,4133179,1,11380,0.0,11380,개인,11400,진관동,2024-09-11
 ,대경아르체아파트,11380-11230,26,14,2021,개인, , ,"38,000",2,9,2024,직거래, ,29.99,11,26-14,1,N,24.09.04,진흥로,153,0,3100020,0,11380,,11380,법인,10600,대조동,2024-09-11
 ,이랜드타운아파트,11380-265,367,0,2004,개인, , ,"57,000",2,9,2024,중개거래,서울 은평구,59.982,6,367,1,N, ,은평터널로,121,6,3111008,2,11380,0.0,11380,개인,10900,신사동,2024-09-11
 ,SG타워,11260-138,128,10,2004,개인, , ,"53,000",3,9,2024,중개거래,서울 중랑구,84.92,9,128-10,1,N, ,동일로,709,0,3000001,2,11260,0.0,11260,개인,10200,상봉동,2024-09-11
 ,이편한세상화랑대,11260-3783,396,0,2017,개인, , ,"106,000",2,9,2024,중개거래,서울 중랑구,84.834,11,396,1,N, ,숙선옹주로,45,0,3106006,0,11260,0.0,11260,개인,10400,묵동,2024-09-11
 ,리더스,11260-4017,104,10,2019,개인, , ,"31,500",6,9,2024,중개거래,서울 중랑구,28.01,8,104-10,1,N, ,면목로92길,28,0,4118261,0,11260,0.0,11260,개인,10200,상봉동,2024-09-11
 ,신내 데시앙포레,11260-2821,817,0,2013,개인, , ,"71,000",7,9,2024,중개거래,서울 중랑구,84.94,1,817,1,N, ,신내역로,165,0,3106013,0,11260,,11260,개인,10600,신내동,2024-09-11
 ,동성1,11260-83,397,0,1993,개인, , ,"47,000",5,9,2024,중개거래,서울 중랑구,65.56,8,397,1,N, ,신내로,128,0,3106007,2,11260,0.0,11260,개인,10600,신내동,2024-09-11
 ,상봉베스트원,11260-3951,101,19,2019,개인, , ,"28,000",3,9,2024,중개거래,서울 중랑구,27.31,7,101-19,1,N, ,망우로,304,0,3005032,1,11260,0.0,11260,개인,10200,상봉동,2024-09-11
